NOME,DATAHORA,RUMO,VELOCIDADE,LATITUDE,LONGITUDE
NAVIO TESTE 2,2024-10-07 00:43:03,204.9,13.0,-12.015921,-35.122305
NAVIO TESTE 2,2024-10-07 00:43:13,204.9,13.0,-12.016483,-35.122573
NAVIO TESTE 2,2024-10-07 00:43:43,206.5,13.0,-12.018076,-35.123328
NAVIO TESTE 2,2024-10-07 00:44:13,206.1,12.9,-12.019743,-35.12412
NAVIO TESTE 2,2024-10-07 00:45:33,203.8,13.0,-12.024053,-35.12618
NAVIO TESTE 2,2024-10-07 00:47:23,202.0,13.0,-12.029988,-35.129005
NAVIO TESTE 2,2024-10-07 00:51:33,205.5,12.9,-12.043745,-35.135625
NAVIO TESTE 2,2024-10-07 01:11:43,207.2,13.0,-12.109826,-35.167765
NAVIO TESTE 2,2024-10-07 01:45:25,205.2,13.1,-12.220391,-35.222608
NAVIO TESTE 2,2024-10-07 01:47:33,203.2,13.1,-12.227443,-35.226121
NAVIO TESTE 2,2024-10-07 01:53:53,205.7,12.9,-12.248061,-35.236505
NAVIO TESTE 2,2024-10-07 02:20:45,204.3,13.1,-12.335551,-35.281295
NAVIO TESTE 2,2024-10-07 02:23:35,208.9,13.2,-12.344908,-35.286065
NAVIO TESTE 2,2024-10-07 02:25:55,206.5,13.1,-12.352516,-35.28992
NAVIO TESTE 2,2024-10-07 02:57:23,203.3,12.8,-12.455476,-35.342136
NAVIO TESTE 2,2024-10-07 03:00:14,202.6,12.9,-12.464788,-35.346558
NAVIO TESTE 2,2024-10-07 03:03:35,205.4,13.0,-12.47585,-35.351818
NAVIO TESTE 2,2024-10-07 03:25:52,204.5,13.2,-12.549873,-35.387061
NAVIO TESTE 2,2024-10-07 03:28:03,208.0,13.2,-12.557161,-35.390551
NAVIO TESTE 2,2024-10-07 03:30:25,202.2,13.2,-12.56498,-35.394208
NAVIO TESTE 2,2024-10-07 03:33:13,206.4,13.0,-12.574461,-35.39867
NAVIO TESTE 2,2024-10-07 03:50:04,203.0,13.5,-12.631358,-35.425255
NAVIO TESTE 2,2024-10-07 03:52:43,205.4,13.5,-12.640441,-35.429466
NAVIO TESTE 2,2024-10-07 04:00:05,204.8,13.4,-12.665423,-35.440946
NAVIO TESTE 2,2024-10-07 04:04:43,205.6,13.4,-12.681201,-35.448185
NAVIO TESTE 2,2024-10-07 04:06:54,201.6,13.4,-12.688551,-35.451508
NAVIO TESTE 2,2024-10-07 04:10:24,202.8,13.3,-12.700513,-35.456771
NAVIO TESTE 2,2024-10-07 04:41:44,204.8,13.2,-12.808208,-35.500813
NAVIO TESTE 2,2024-10-07 04:46:34,201.6,13.2,-12.824778,-35.507561
NAVIO TESTE 2,2024-10-07 04:49:15,201.0,13.3,-12.833966,-35.511251
NAVIO TESTE 2,2024-10-07 05:33:33,204.8,13.3,-12.98385,-35.580086
NAVIO TESTE 2,2024-10-07 05:36:33,202.0,13.4,-12.994006,-35.585091
NAVIO TESTE 2,2024-10-07 05:40:14,205.8,13.3,-13.006425,-35.591346
NAVIO TESTE 2,2024-10-07 05:44:04,206.3,13.4,-13.019348,-35.597941
NAVIO TESTE 2,2024-10-07 06:31:54,202.9,13.0,-13.18011,-35.67297
NAVIO TESTE 2,2024-10-07 06:32:54,204.2,13.0,-13.183451,-35.674446
NAVIO TESTE 2,2024-10-07 06:35:32,202.5,12.9,-13.192276,-35.678358
NAVIO TESTE 2,2024-10-07 07:22:23,207.6,12.9,-13.343966,-35.74999
NAVIO TESTE 2,2024-10-07 08:15:23,205.4,12.8,-13.515383,-35.830955
NAVIO TESTE 2,2024-10-07 08:17:34,205.3,12.8,-13.522446,-35.834263
NAVIO TESTE 2,2024-10-07 08:24:11,204.7,12.8,-13.54412,-35.844275
NAVIO TESTE 2,2024-10-07 09:58:13,203.0,12.7,-13.853621,-35.982891
NAVIO TESTE 2,2024-10-07 09:59:34,207.3,12.8,-13.857923,-35.984926
NAVIO TESTE 2,2024-10-07 10:02:13,205.0,12.7,-13.866575,-35.989033
NAVIO TESTE 2,2024-10-07 10:02:14,205.0,12.7,-13.866575,-35.989033
NAVIO TESTE 2,2024-10-07 10:04:24,203.2,12.8,-13.873523,-35.992351
NAVIO TESTE 2,2024-10-07 10:28:45,207.1,12.8,-13.951778,-36.02968
NAVIO TESTE 2,2024-10-07 10:32:15,208.0,12.6,-13.963133,-36.035113
NAVIO TESTE 2,2024-10-07 10:37:34,203.0,12.8,-13.980328,-36.043261
NAVIO TESTE 2,2024-10-07 10:54:33,206.8,12.5,-14.035041,-36.069418
NAVIO TESTE 2,2024-10-07 10:58:13,201.2,12.7,-14.046786,-36.075021
NAVIO TESTE 2,2024-10-07 11:00:13,206.5,12.6,-14.053165,-36.078101
NAVIO TESTE 2,2024-10-07 11:01:54,200.6,12.6,-14.058573,-36.080663
NAVIO TESTE 2,2024-10-07 11:02:13,202.6,12.6,-14.059581,-36.08116
NAVIO TESTE 2,2024-10-07 11:02:32,203.9,12.6,-14.060641,-36.081671
NAVIO TESTE 2,2024-10-07 11:03:24,206.0,12.7,-14.063356,-36.082985
NAVIO TESTE 2,2024-10-07 11:05:42,205.4,12.8,-14.070746,-36.086533
NAVIO TESTE 2,2024-10-07 11:11:24,206.8,12.8,-14.08911,-36.095376
NAVIO TESTE 2,2024-10-07 11:31:42,207.3,13.0,-14.155066,-36.127305
NAVIO TESTE 2,2024-10-07 11:37:13,203.4,13.1,-14.173146,-36.136251
NAVIO TESTE 2,2024-10-07 11:37:22,204.4,13.1,-14.173636,-36.136508
NAVIO TESTE 2,2024-10-07 11:39:34,203.6,13.0,-14.180773,-36.140043
NAVIO TESTE 2,2024-10-07 11:43:44,205.6,13.2,-14.194431,-36.146875
NAVIO TESTE 2,2024-10-07 11:46:35,209.0,13.1,-14.203828,-36.151611
NAVIO TESTE 2,2024-10-07 12:19:55,207.8,13.1,-14.313013,-36.207663
NAVIO TESTE 2,2024-10-07 12:29:43,205.8,13.1,-14.344778,-36.224513
NAVIO TESTE 2,2024-10-07 12:30:02,206.8,13.1,-14.345801,-36.225065
NAVIO TESTE 2,2024-10-07 12:31:13,210.5,13.1,-14.349578,-36.227083
NAVIO TESTE 2,2024-10-07 12:37:35,205.0,13.0,-14.370186,-36.23802
NAVIO TESTE 2,2024-10-07 12:39:32,206.5,13.0,-14.376563,-36.241408
NAVIO TESTE 2,2024-10-07 12:40:04,207.1,13.1,-14.37829,-36.242326
NAVIO TESTE 2,2024-10-07 12:40:32,206.5,13.1,-14.379855,-36.243163
NAVIO TESTE 2,2024-10-07 12:40:44,205.3,13.0,-14.380451,-36.243476
NAVIO TESTE 2,2024-10-07 12:41:03,208.7,13.1,-14.381476,-36.244028
NAVIO TESTE 2,2024-10-07 12:41:23,210.9,13.1,-14.382506,-36.244575
NAVIO TESTE 2,2024-10-07 12:41:44,209.0,13.2,-14.383745,-36.245246
NAVIO TESTE 2,2024-10-07 12:41:53,208.8,13.1,-14.38418,-36.245475
NAVIO TESTE 2,2024-10-07 12:44:14,207.9,13.2,-14.39173,-36.249521
NAVIO TESTE 2,2024-10-07 12:56:44,206.7,13.3,-14.432738,-36.271418
NAVIO TESTE 2,2024-10-07 13:38:05,204.7,13.3,-14.569345,-36.343711
NAVIO TESTE 2,2024-10-07 14:20:23,206.4,13.4,-14.711473,-36.416098
NAVIO TESTE 2,2024-10-07 14:25:53,205.5,13.3,-14.730063,-36.424956
NAVIO TESTE 2,2024-10-07 14:28:23,205.3,13.2,-14.738451,-36.428943
NAVIO TESTE 2,2024-10-07 14:31:33,202.8,13.3,-14.74914,-36.434036
NAVIO TESTE 2,2024-10-07 14:55:53,207.8,13.1,-14.830626,-36.472546
NAVIO TESTE 2,2024-10-07 15:10:53,204.6,13.0,-14.880663,-36.495718
NAVIO TESTE 2,2024-10-07 15:11:15,203.5,13.1,-14.881833,-36.496248
NAVIO TESTE 2,2024-10-07 15:12:53,206.1,13.0,-14.887346,-36.498756
NAVIO TESTE 2,2024-10-07 15:20:43,203.1,13.2,-14.913375,-36.510835
NAVIO TESTE 2,2024-10-07 15:27:53,200.9,13.1,-14.937313,-36.521756
NAVIO TESTE 2,2024-10-07 15:30:03,199.4,13.3,-14.944726,-36.524773
NAVIO TESTE 2,2024-10-07 15:56:45,205.6,13.2,-15.036866,-36.56417
NAVIO TESTE 2,2024-10-07 15:59:34,203.6,13.4,-15.046548,-36.56847
NAVIO TESTE 2,2024-10-07 16:03:33,204.1,13.5,-15.060463,-36.574756
NAVIO TESTE 2,2024-10-07 16:40:24,205.7,12.9,-15.18661,-36.632995
NAVIO TESTE 2,2024-10-07 17:02:15,201.1,13.2,-15.261411,-36.665583
NAVIO TESTE 2,2024-10-07 17:04:44,201.7,13.2,-15.269945,-36.66926
NAVIO TESTE 2,2024-10-07 17:07:04,204.4,13.1,-15.277843,-36.672703
NAVIO TESTE 2,2024-10-07 17:12:55,201.5,13.0,-15.29759,-36.681366
NAVIO TESTE 2,2024-10-07 17:16:15,200.9,13.0,-15.308771,-36.686151
NAVIO TESTE 2,2024-10-07 17:43:53,205.3,13.1,-15.401543,-36.727936
NAVIO TESTE 2,2024-10-07 17:48:52,206.2,13.1,-15.418173,-36.735893
NAVIO TESTE 2,2024-10-07 18:09:34,202.0,13.0,-15.487196,-36.768795
NAVIO TESTE 2,2024-10-07 18:12:14,204.4,13.0,-15.496156,-36.77299
NAVIO TESTE 2,2024-10-07 18:13:05,206.7,13.0,-15.498933,-36.774313
NAVIO TESTE 2,2024-10-07 18:19:43,204.1,13.0,-15.520861,-36.784673
NAVIO TESTE 2,2024-10-07 18:41:45,202.5,13.1,-15.593973,-36.818296
NAVIO TESTE 2,2024-10-07 18:44:04,200.6,13.0,-15.601755,-36.82181
NAVIO TESTE 2,2024-10-07 18:59:04,205.7,13.3,-15.65187,-36.844228
NAVIO TESTE 2,2024-10-07 19:14:14,204.3,13.2,-15.7033,-36.867266
NAVIO TESTE 2,2024-10-07 19:17:14,203.7,13.3,-15.713491,-36.87178
NAVIO TESTE 2,2024-10-07 19:19:24,205.0,13.3,-15.720908,-36.875028
NAVIO TESTE 2,2024-10-07 19:24:54,201.0,13.2,-15.739503,-36.88321
NAVIO TESTE 2,2024-10-07 19:52:54,207.3,12.9,-15.832578,-36.927575
NAVIO TESTE 2,2024-10-07 19:55:24,207.0,13.0,-15.840818,-36.931845
NAVIO TESTE 2,2024-10-07 19:58:53,207.5,13.1,-15.852178,-36.937811
NAVIO TESTE 2,2024-10-07 20:01:34,206.8,13.1,-15.860938,-36.942443
NAVIO TESTE 2,2024-10-07 20:30:43,207.4,13.2,-15.95688,-36.992021
NAVIO TESTE 2,2024-10-07 20:45:23,208.2,13.6,-16.006253,-37.017211
NAVIO TESTE 2,2024-10-07 21:00:53,205.4,13.3,-16.0581,-37.044073
NAVIO TESTE 2,2024-10-07 21:05:14,204.7,13.2,-16.07239,-37.051583
NAVIO TESTE 2,2024-10-07 21:05:53,206.7,13.3,-16.074556,-37.0527
NAVIO TESTE 2,2024-10-07 21:35:45,207.9,13.1,-16.174256,-37.105228
NAVIO TESTE 2,2024-10-07 22:27:54,200.3,13.3,-16.351611,-37.185355
NAVIO TESTE 2,2024-10-07 22:33:33,205.2,13.3,-16.371048,-37.193971
NAVIO TESTE 2,2024-10-07 22:39:03,201.1,13.4,-16.389798,-37.202203
NAVIO TESTE 2,2024-10-07 23:36:35,205.0,13.5,-16.585465,-37.29488
NAVIO TESTE 2,2024-10-07 23:37:14,204.5,13.6,-16.58765,-37.295931
NAVIO TESTE 2,2024-10-08 00:08:58,205.9,14.0,-16.696003,-37.353145
NAVIO TESTE 2,2024-10-08 00:12:46,206.0,13.9,-16.709261,-37.35986
NAVIO TESTE 2,2024-10-08 00:13:03,205.7,14.0,-16.710308,-37.360386
NAVIO TESTE 2,2024-10-08 00:15:04,205.7,13.8,-16.717258,-37.363995
NAVIO TESTE 2,2024-10-08 00:17:33,207.9,14.0,-16.725978,-37.368458
NAVIO TESTE 2,2024-10-08 00:17:46,206.1,13.8,-16.726686,-37.368803
NAVIO TESTE 2,2024-10-08 00:17:57,205.1,14.0,-16.72733,-37.369123
NAVIO TESTE 2,2024-10-08 00:18:09,204.5,13.9,-16.728021,-37.369468
NAVIO TESTE 2,2024-10-08 00:18:46,206.5,13.9,-16.730158,-37.370563
NAVIO TESTE 2,2024-10-08 00:19:03,203.5,13.9,-16.7312,-37.371093
NAVIO TESTE 2,2024-10-08 00:19:09,207.9,13.9,-16.73149,-37.371248
NAVIO TESTE 2,2024-10-08 00:19:21,206.8,14.0,-16.732186,-37.371598
NAVIO TESTE 2,2024-10-08 00:19:46,205.5,13.9,-16.733636,-37.372328
NAVIO TESTE 2,2024-10-08 00:21:09,205.0,13.8,-16.738471,-37.37479
NAVIO TESTE 2,2024-10-08 00:21:58,206.4,13.9,-16.74129,-37.376261
NAVIO TESTE 2,2024-10-08 00:22:09,205.7,13.7,-16.741925,-37.376586
NAVIO TESTE 2,2024-10-08 00:22:58,207.8,13.9,-16.744746,-37.378051
NAVIO TESTE 2,2024-10-08 00:42:09,207.2,13.9,-16.811731,-37.412476
NAVIO TESTE 2,2024-10-08 00:45:27,208.2,13.6,-16.823003,-37.418468
NAVIO TESTE 2,2024-10-08 01:20:11,207.1,13.6,-16.941245,-37.479985
NAVIO TESTE 2,2024-10-08 01:56:04,205.3,13.3,-17.063223,-37.54399
NAVIO TESTE 2,2024-10-08 01:59:04,204.0,13.2,-17.073248,-37.54929
NAVIO TESTE 2,2024-10-08 02:02:04,208.5,13.2,-17.083076,-37.554516
NAVIO TESTE 2,2024-10-08 02:30:03,208.9,13.3,-17.176878,-37.604723
NAVIO TESTE 2,2024-10-08 02:32:43,204.2,13.2,-17.185685,-37.609403
NAVIO TESTE 2,2024-10-08 03:04:14,203.9,13.3,-17.290526,-37.662783
NAVIO TESTE 2,2024-10-08 03:08:14,203.5,13.4,-17.304273,-37.669213
NAVIO TESTE 2,2024-10-08 03:43:25,201.7,13.5,-17.425223,-37.724
NAVIO TESTE 2,2024-10-08 03:45:34,202.7,13.4,-17.432626,-37.727268
NAVIO TESTE 2,2024-10-08 03:53:14,202.0,13.3,-17.458835,-37.738936
NAVIO TESTE 2,2024-10-08 04:32:14,201.6,13.1,-17.59259,-37.796188
NAVIO TESTE 2,2024-10-08 04:36:24,200.5,13.2,-17.606856,-37.801975
NAVIO TESTE 2,2024-10-08 05:28:43,205.7,13.0,-17.784018,-37.88899
NAVIO TESTE 2,2024-10-08 05:32:33,203.8,12.9,-17.796681,-37.895278
NAVIO TESTE 2,2024-10-08 05:36:04,203.3,13.1,-17.80825,-37.900735
NAVIO TESTE 2,2024-10-08 05:36:43,203.1,13.1,-17.810466,-37.901773
NAVIO TESTE 2,2024-10-08 06:18:44,204.4,13.1,-17.949918,-37.96918
NAVIO TESTE 2,2024-10-08 07:19:35,203.0,13.0,-18.152136,-38.067596
NAVIO TESTE 2,2024-10-08 07:22:44,201.6,13.1,-18.162708,-38.0726
NAVIO TESTE 2,2024-10-08 08:09:14,204.4,13.3,-18.319941,-38.146468
NAVIO TESTE 2,2024-10-08 09:00:13,205.3,13.5,-18.494338,-38.226516
NAVIO TESTE 2,2024-10-08 09:04:54,208.8,13.6,-18.509978,-38.234956
NAVIO TESTE 2,2024-10-08 09:07:33,206.2,13.5,-18.518955,-38.239768
NAVIO TESTE 2,2024-10-08 09:28:34,205.5,13.2,-18.58899,-38.276835
NAVIO TESTE 2,2024-10-08 09:33:44,206.8,13.3,-18.605986,-38.285738
NAVIO TESTE 2,2024-10-08 10:02:04,205.3,13.4,-18.700856,-38.335431
NAVIO TESTE 2,2024-10-08 10:05:13,206.8,13.4,-18.711416,-38.340943
NAVIO TESTE 2,2024-10-08 10:07:32,204.9,13.5,-18.719201,-38.344945
NAVIO TESTE 2,2024-10-08 10:09:54,205.3,13.4,-18.727118,-38.349046
NAVIO TESTE 2,2024-10-08 10:12:32,206.1,13.4,-18.73601,-38.35359
NAVIO TESTE 2,2024-10-08 10:14:44,208.2,13.2,-18.743301,-38.35736
NAVIO TESTE 2,2024-10-08 10:37:54,204.1,13.4,-18.82131,-38.397926
NAVIO TESTE 2,2024-10-08 10:40:35,206.9,13.3,-18.83028,-38.40261
NAVIO TESTE 2,2024-10-08 10:43:04,205.0,13.4,-18.838663,-38.406925
NAVIO TESTE 2,2024-10-08 10:43:24,205.5,13.4,-18.83973,-38.407473
NAVIO TESTE 2,2024-10-08 10:46:03,206.9,13.4,-18.848663,-38.412098
NAVIO TESTE 2,2024-10-08 10:46:23,207.7,13.4,-18.849831,-38.412715
NAVIO TESTE 2,2024-10-08 10:46:24,207.7,13.4,-18.849831,-38.412715
NAVIO TESTE 2,2024-10-08 10:46:53,206.4,13.4,-18.85146,-38.413565
NAVIO TESTE 2,2024-10-08 10:47:12,206.1,13.3,-18.852568,-38.41414
NAVIO TESTE 2,2024-10-08 10:47:23,207.7,13.3,-18.853181,-38.41447
NAVIO TESTE 2,2024-10-08 10:48:53,205.8,13.4,-18.858145,-38.4171
NAVIO TESTE 2,2024-10-08 10:49:33,207.0,13.4,-18.860363,-38.418273
NAVIO TESTE 2,2024-10-08 10:50:03,208.7,13.4,-18.862105,-38.419186
NAVIO TESTE 2,2024-10-08 10:50:53,206.1,13.4,-18.864816,-38.420625
NAVIO TESTE 2,2024-10-08 10:51:03,205.9,13.4,-18.865371,-38.420918
NAVIO TESTE 2,2024-10-08 10:51:14,206.6,13.4,-18.865983,-38.421241
NAVIO TESTE 2,2024-10-08 10:51:33,206.8,13.4,-18.867095,-38.421828
NAVIO TESTE 2,2024-10-08 10:51:53,207.5,13.4,-18.868145,-38.422383
NAVIO TESTE 2,2024-10-08 10:52:03,206.5,13.4,-18.868696,-38.422676
NAVIO TESTE 2,2024-10-08 10:52:33,207.7,13.4,-18.870346,-38.423555
NAVIO TESTE 2,2024-10-08 10:53:14,208.2,13.4,-18.87261,-38.424761
NAVIO TESTE 2,2024-10-08 11:13:53,204.2,13.3,-18.940793,-38.46113
NAVIO TESTE 2,2024-10-08 11:19:24,207.9,13.3,-18.95908,-38.470958
NAVIO TESTE 2,2024-10-08 11:21:44,205.2,13.4,-18.966818,-38.47505
NAVIO TESTE 2,2024-10-08 11:22:53,207.1,13.4,-18.970636,-38.477073
NAVIO TESTE 2,2024-10-08 11:38:55,207.5,13.5,-19.024485,-38.505531
NAVIO TESTE 2,2024-10-08 11:41:34,208.1,13.5,-19.033396,-38.51024
NAVIO TESTE 2,2024-10-08 11:43:53,207.9,13.5,-19.041156,-38.514348
NAVIO TESTE 2,2024-10-08 11:51:34,206.5,13.5,-19.066965,-38.52788
NAVIO TESTE 2,2024-10-08 11:54:24,207.7,13.6,-19.076588,-38.532915
NAVIO TESTE 2,2024-10-08 11:56:34,205.1,13.5,-19.083831,-38.536688
NAVIO TESTE 2,2024-10-08 11:58:44,208.3,13.4,-19.091165,-38.540535
NAVIO TESTE 2,2024-10-08 12:20:22,208.5,13.5,-19.163921,-38.578655
NAVIO TESTE 2,2024-10-08 12:22:33,209.1,13.5,-19.171248,-38.58258
NAVIO TESTE 2,2024-10-08 12:22:53,209.7,13.4,-19.172286,-38.583141
NAVIO TESTE 2,2024-10-08 12:23:22,208.3,13.5,-19.173915,-38.58399
NAVIO TESTE 2,2024-10-08 12:23:42,209.7,13.5,-19.175085,-38.584608
NAVIO TESTE 2,2024-10-08 12:24:22,205.6,13.4,-19.177323,-38.585773
NAVIO TESTE 2,2024-10-08 12:24:34,206.5,13.4,-19.17793,-38.586098
NAVIO TESTE 2,2024-10-08 12:31:02,207.4,13.5,-19.199456,-38.597631
NAVIO TESTE 2,2024-10-08 12:31:03,207.4,13.5,-19.199456,-38.597631
NAVIO TESTE 2,2024-10-08 12:34:14,204.7,13.6,-19.21024,-38.603286
NAVIO TESTE 2,2024-10-08 13:03:33,204.2,13.7,-19.310441,-38.65287
NAVIO TESTE 2,2024-10-08 13:05:52,206.9,13.4,-19.318403,-38.656906
NAVIO TESTE 2,2024-10-08 13:19:48,203.1,13.5,-19.365778,-38.680731
NAVIO TESTE 2,2024-10-08 13:25:13,205.4,13.5,-19.384603,-38.690008
NAVIO TESTE 2,2024-10-08 13:27:44,206.0,13.6,-19.393258,-38.694295
NAVIO TESTE 2,2024-10-08 13:31:13,203.8,13.6,-19.405291,-38.700148
NAVIO TESTE 2,2024-10-08 14:17:54,189.2,13.5,-19.56742,-38.775465
NAVIO TESTE 2,2024-10-08 14:20:32,188.4,13.7,-19.577236,-38.777215
NAVIO TESTE 2,2024-10-08 14:23:53,190.6,13.6,-19.589833,-38.779485
NAVIO TESTE 2,2024-10-08 14:47:03,200.0,14.0,-19.67616,-38.801393
NAVIO TESTE 2,2024-10-08 15:03:06,204.8,13.9,-19.73297,-38.828376
NAVIO TESTE 2,2024-10-08 15:06:06,207.7,13.8,-19.743375,-38.83401
NAVIO TESTE 2,2024-10-08 15:33:35,207.4,13.5,-19.837448,-38.884293
NAVIO TESTE 2,2024-10-08 15:36:46,208.2,13.5,-19.84821,-38.889998
NAVIO TESTE 2,2024-10-08 16:08:15,209.2,13.5,-19.953451,-38.948186
NAVIO TESTE 2,2024-10-08 16:10:55,208.6,13.4,-19.962245,-38.953166
NAVIO TESTE 2,2024-10-08 16:13:46,209.1,13.4,-19.97176,-38.958561
NAVIO TESTE 2,2024-10-08 16:31:15,207.0,13.5,-20.030126,-38.99129
NAVIO TESTE 2,2024-10-08 16:33:56,207.5,13.5,-20.039115,-38.996345
NAVIO TESTE 2,2024-10-08 16:40:56,206.8,13.6,-20.062451,-39.009648
NAVIO TESTE 2,2024-10-08 16:43:45,209.3,13.5,-20.071721,-39.014991
NAVIO TESTE 2,2024-10-08 17:09:34,209.5,13.6,-20.156913,-39.065796
NAVIO TESTE 2,2024-10-08 17:11:45,209.6,13.7,-20.164165,-39.070231
NAVIO TESTE 2,2024-10-08 17:19:26,211.1,13.7,-20.189468,-39.085896
NAVIO TESTE 2,2024-10-08 17:24:25,209.8,13.8,-20.205853,-39.096211
NAVIO TESTE 2,2024-10-08 17:38:27,213.1,13.8,-20.251998,-39.126306
NAVIO TESTE 2,2024-10-08 17:41:26,212.7,13.7,-20.26176,-39.1327
NAVIO TESTE 2,2024-10-08 17:44:17,210.3,13.7,-20.271095,-39.138831
NAVIO TESTE 2,2024-10-08 17:56:27,206.8,13.7,-20.312025,-39.16312
NAVIO TESTE 2,2024-10-08 18:19:43,205.6,13.8,-20.392958,-39.205545
NAVIO TESTE 2,2024-10-08 18:22:13,204.8,13.9,-20.401663,-39.210041
NAVIO TESTE 2,2024-10-08 18:25:55,204.0,13.8,-20.414586,-39.216688
NAVIO TESTE 2,2024-10-08 18:31:47,205.0,13.9,-20.435081,-39.227198
NAVIO TESTE 2,2024-10-08 18:34:11,206.0,13.8,-20.443415,-39.231466
NAVIO TESTE 2,2024-10-08 18:53:19,205.1,13.9,-20.510736,-39.2658
NAVIO TESTE 2,2024-10-08 18:55:42,204.6,14.0,-20.51917,-39.270038
NAVIO TESTE 2,2024-10-08 18:58:49,204.1,14.0,-20.53027,-39.275583
NAVIO TESTE 2,2024-10-08 19:25:01,206.2,13.8,-20.623478,-39.321623
NAVIO TESTE 2,2024-10-08 19:28:25,206.7,13.8,-20.635398,-39.327586
NAVIO TESTE 2,2024-10-08 19:30:43,205.2,13.9,-20.643456,-39.33162
NAVIO TESTE 2,2024-10-08 19:59:25,204.0,13.9,-20.74444,-39.380651
NAVIO TESTE 2,2024-10-08 20:02:11,204.2,13.8,-20.754288,-39.385238
NAVIO TESTE 2,2024-10-08 20:15:40,204.3,13.9,-20.801941,-39.407785
NAVIO TESTE 2,2024-10-08 20:35:53,207.5,14.0,-20.873135,-39.442985
NAVIO TESTE 2,2024-10-08 20:40:53,207.9,14.1,-20.890625,-39.45279
NAVIO TESTE 2,2024-10-08 20:50:41,208.0,14.2,-20.925175,-39.471845
NAVIO TESTE 2,2024-10-08 21:12:18,202.3,14.0,-21.001563,-39.509725
NAVIO TESTE 2,2024-10-08 21:35:51,203.7,13.9,-21.084795,-39.549715
NAVIO TESTE 2,2024-10-08 21:44:46,205.6,13.9,-21.116345,-39.565076
NAVIO TESTE 2,2024-10-08 21:57:40,204.1,13.9,-21.161881,-39.587195
NAVIO TESTE 2,2024-10-08 22:37:55,191.6,14.0,-21.307746,-39.645785
NAVIO TESTE 2,2024-10-08 23:08:19,210.9,14.2,-21.414723,-39.698641
NAVIO TESTE 2,2024-10-08 23:10:25,212.5,14.2,-21.421871,-39.703286
NAVIO TESTE 2,2024-10-08 23:15:49,211.8,14.2,-21.440001,-39.71505
NAVIO TESTE 2,2024-10-08 23:18:43,210.6,14.0,-21.449841,-39.721436
NAVIO TESTE 2,2024-10-08 23:49:42,210.7,14.0,-21.554266,-39.788265
NAVIO TESTE 2,2024-10-08 23:54:41,211.5,13.9,-21.57103,-39.798933
NAVIO TESTE 2,2024-10-08 23:57:54,212.6,14.0,-21.58184,-39.805726
NAVIO TESTE 2,2024-10-09 00:01:41,210.5,13.9,-21.594611,-39.813778
NAVIO TESTE 2,2024-10-09 00:01:47,211.0,13.9,-21.59495,-39.813983
NAVIO TESTE 2,2024-10-09 00:01:54,208.5,14.0,-21.595351,-39.814228
NAVIO TESTE 2,2024-10-09 00:02:24,209.8,13.9,-21.597043,-39.815293
NAVIO TESTE 2,2024-10-09 00:02:29,210.7,14.0,-21.59738,-39.815508
NAVIO TESTE 2,2024-10-09 00:02:47,210.2,13.8,-21.598396,-39.81614
NAVIO TESTE 2,2024-10-09 00:03:47,210.5,13.9,-21.601698,-39.81823
NAVIO TESTE 2,2024-10-09 00:03:59,209.0,13.9,-21.602435,-39.81868
NAVIO TESTE 2,2024-10-09 00:04:17,210.1,13.9,-21.603446,-39.819316
NAVIO TESTE 2,2024-10-09 00:04:24,209.5,13.8,-21.603781,-39.819526
NAVIO TESTE 2,2024-10-09 00:04:47,209.5,13.7,-21.605086,-39.820328
NAVIO TESTE 2,2024-10-09 00:04:59,209.2,13.8,-21.605756,-39.820746
NAVIO TESTE 2,2024-10-09 00:05:12,211.4,13.9,-21.60648,-39.821203
NAVIO TESTE 2,2024-10-09 00:05:17,209.6,13.8,-21.606761,-39.821376
NAVIO TESTE 2,2024-10-09 00:05:36,211.7,13.8,-21.607881,-39.822078
NAVIO TESTE 2,2024-10-09 00:06:54,207.2,13.9,-21.612213,-39.824756
NAVIO TESTE 2,2024-10-09 00:07:17,212.3,13.9,-21.613551,-39.825603
NAVIO TESTE 2,2024-10-09 00:07:42,209.3,13.9,-21.614896,-39.826441
NAVIO TESTE 2,2024-10-09 00:07:47,212.2,13.9,-21.615233,-39.826655
NAVIO TESTE 2,2024-10-09 00:07:54,207.8,13.9,-21.615576,-39.826853
NAVIO TESTE 2,2024-10-09 00:08:17,213.0,14.0,-21.61692,-39.827703
NAVIO TESTE 2,2024-10-09 00:08:47,211.2,13.9,-21.618558,-39.828706
NAVIO TESTE 2,2024-10-09 00:09:11,210.0,13.9,-21.619975,-39.829563
NAVIO TESTE 2,2024-10-09 00:09:30,209.7,14.0,-21.62099,-39.830183
NAVIO TESTE 2,2024-10-09 00:09:47,209.0,13.9,-21.622003,-39.830813
NAVIO TESTE 2,2024-10-09 00:10:17,210.7,14.0,-21.623638,-39.831838
NAVIO TESTE 2,2024-10-09 00:11:11,211.1,14.1,-21.626746,-39.833761
NAVIO TESTE 2,2024-10-09 00:18:54,209.1,14.0,-21.65295,-39.849791
NAVIO TESTE 2,2024-10-09 00:21:17,212.9,14.1,-21.661141,-39.854788
NAVIO TESTE 2,2024-10-09 00:23:30,209.8,14.1,-21.668713,-39.859313
NAVIO TESTE 2,2024-10-09 00:27:30,210.6,14.0,-21.682431,-39.867593
