NOME,DATAHORA,RUMO,VELOCIDADE,LATITUDE,LONGITUDE
NAVIO TESTE 3,2024-11-08 08:55:06,356.3,9.3,-14.34294,-38.459135
NAVIO TESTE 3,2024-11-08 08:57:57,355.6,9.4,-14.335511,-38.459775
NAVIO TESTE 3,2024-11-08 09:00:25,353.6,9.4,-14.329011,-38.46033
NAVIO TESTE 3,2024-11-08 09:23:26,353.9,9.3,-14.269173,-38.465295
NAVIO TESTE 3,2024-11-08 09:32:07,352.8,9.3,-14.246763,-38.467196
NAVIO TESTE 3,2024-11-08 09:58:55,357.7,9.2,-14.177215,-38.473318
NAVIO TESTE 3,2024-11-08 10:01:06,356.2,9.2,-14.171558,-38.473868
NAVIO TESTE 3,2024-11-08 10:03:26,357.1,9.3,-14.165516,-38.474331
NAVIO TESTE 3,2024-11-08 10:06:55,355.4,9.3,-14.156421,-38.475071
NAVIO TESTE 3,2024-11-08 10:39:46,355.3,9.2,-14.071398,-38.482366
NAVIO TESTE 3,2024-11-08 10:42:05,357.3,9.3,-14.065415,-38.482866
NAVIO TESTE 3,2024-11-08 11:22:46,352.1,9.2,-13.96075,-38.492391
NAVIO TESTE 3,2024-11-08 11:26:06,355.4,9.1,-13.952281,-38.492868
NAVIO TESTE 3,2024-11-08 11:27:16,357.6,9.0,-13.94938,-38.492968
NAVIO TESTE 3,2024-11-08 12:38:05,354.2,8.5,-13.778401,-38.503701
NAVIO TESTE 3,2024-11-08 12:40:05,355.6,8.5,-13.773666,-38.50417
NAVIO TESTE 3,2024-11-08 12:40:14,354.4,8.3,-13.773318,-38.50421
NAVIO TESTE 3,2024-11-08 12:42:36,352.9,8.5,-13.76782,-38.504808
NAVIO TESTE 3,2024-11-08 13:48:26,355.6,8.1,-13.616828,-38.522266
NAVIO TESTE 3,2024-11-08 14:17:35,351.3,8.1,-13.550398,-38.531483
NAVIO TESTE 3,2024-11-08 14:21:25,351.7,8.1,-13.541741,-38.5327
NAVIO TESTE 3,2024-11-08 14:25:25,353.6,8.0,-13.532741,-38.533941
NAVIO TESTE 3,2024-11-08 14:50:06,352.0,8.2,-13.476918,-38.541456
NAVIO TESTE 3,2024-11-08 14:52:55,357.5,8.3,-13.470418,-38.542126
NAVIO TESTE 3,2024-11-08 14:56:06,349.6,8.3,-13.463008,-38.542925
NAVIO TESTE 3,2024-11-08 15:00:35,357.0,8.6,-13.45242,-38.544071
NAVIO TESTE 3,2024-11-08 15:20:04,355.7,8.6,-13.405811,-38.547948
NAVIO TESTE 3,2024-11-08 15:20:13,356.1,8.6,-13.40549,-38.547963
NAVIO TESTE 3,2024-11-08 15:20:43,357.6,8.6,-13.404246,-38.548023
NAVIO TESTE 3,2024-11-08 15:23:04,358.5,8.7,-13.398588,-38.548311
NAVIO TESTE 3,2024-11-08 15:26:07,0.0,8.5,-13.391396,-38.54867
NAVIO TESTE 3,2024-11-08 15:29:58,359.4,8.2,-13.382353,-38.549086
NAVIO TESTE 3,2024-11-08 15:33:57,357.4,8.3,-13.373063,-38.54953
NAVIO TESTE 3,2024-11-08 15:45:57,357.4,8.1,-13.345433,-38.551278
NAVIO TESTE 3,2024-11-08 15:52:56,355.9,8.2,-13.329423,-38.5521
NAVIO TESTE 3,2024-11-08 15:55:16,358.9,8.1,-13.324075,-38.552368
NAVIO TESTE 3,2024-11-08 15:57:46,356.1,8.3,-13.318278,-38.552635
NAVIO TESTE 3,2024-11-08 16:05:05,357.0,8.2,-13.301335,-38.55349
NAVIO TESTE 3,2024-11-08 16:38:06,356.8,8.7,-13.222905,-38.557405
NAVIO TESTE 3,2024-11-08 16:41:26,355.9,8.5,-13.214795,-38.55784
NAVIO TESTE 3,2024-11-08 16:41:45,358.4,8.6,-13.213986,-38.557883
NAVIO TESTE 3,2024-11-08 16:44:46,357.5,8.7,-13.20673,-38.558208
NAVIO TESTE 3,2024-11-08 16:47:17,357.3,8.8,-13.200528,-38.558521
NAVIO TESTE 3,2024-11-08 16:55:44,349.3,8.9,-13.179576,-38.561343
NAVIO TESTE 3,2024-11-08 16:55:52,347.2,8.9,-13.17921,-38.56142
NAVIO TESTE 3,2024-11-08 16:56:05,351.8,9.0,-13.17876,-38.561503
NAVIO TESTE 3,2024-11-08 16:56:23,347.4,9.0,-13.177936,-38.561676
NAVIO TESTE 3,2024-11-08 16:56:44,344.6,9.0,-13.177081,-38.561886
NAVIO TESTE 3,2024-11-08 16:57:04,346.6,9.0,-13.17631,-38.562093
NAVIO TESTE 3,2024-11-08 16:57:44,340.9,8.9,-13.17472,-38.562605
NAVIO TESTE 3,2024-11-08 16:58:04,339.5,8.9,-13.173931,-38.562886
NAVIO TESTE 3,2024-11-08 16:58:13,338.8,8.9,-13.173576,-38.563021
NAVIO TESTE 3,2024-11-08 16:58:23,340.7,9.1,-13.173145,-38.563181
NAVIO TESTE 3,2024-11-08 17:00:52,332.6,9.0,-13.16732,-38.565666
NAVIO TESTE 3,2024-11-08 17:01:04,334.3,9.2,-13.166896,-38.565866
NAVIO TESTE 3,2024-11-08 17:01:24,336.1,9.2,-13.166081,-38.566246
NAVIO TESTE 3,2024-11-08 17:03:04,336.1,9.2,-13.162235,-38.56807
NAVIO TESTE 3,2024-11-08 17:03:24,335.1,9.1,-13.161456,-38.568436
NAVIO TESTE 3,2024-11-08 17:13:06,332.6,9.1,-13.139175,-38.579255
NAVIO TESTE 3,2024-11-08 17:32:47,314.8,4.8,-13.104843,-38.605545
NAVIO TESTE 3,2024-11-08 17:35:56,323.8,4.3,-13.101651,-38.608073
NAVIO TESTE 3,2024-11-08 17:38:37,298.6,3.5,-13.099758,-38.610355
NAVIO TESTE 3,2024-11-09 00:15:20,185.1,0.0,-13.098413,-38.618395
NAVIO TESTE 3,2024-11-09 00:51:20,140.7,0.0,-13.098908,-38.618306
NAVIO TESTE 3,2024-11-09 03:57:21,172.6,0.0,-13.099001,-38.618296
NAVIO TESTE 3,2024-11-09 07:51:25,20.2,7.9,-13.084598,-38.593381
NAVIO TESTE 3,2024-11-09 07:53:56,19.9,8.2,-13.079191,-38.591398
NAVIO TESTE 3,2024-11-09 07:59:15,21.9,8.6,-13.067373,-38.58671
NAVIO TESTE 3,2024-11-09 08:25:27,23.2,8.2,-13.009235,-38.561465
NAVIO TESTE 3,2024-11-09 08:29:07,354.2,7.6,-13.001745,-38.561515
NAVIO TESTE 3,2024-11-09 08:31:27,352.7,8.2,-12.99654,-38.562068
NAVIO TESTE 3,2024-11-09 08:33:35,358.6,8.7,-12.99149,-38.56221
NAVIO TESTE 3,2024-11-09 08:59:16,341.3,9.3,-12.924148,-38.565711
NAVIO TESTE 3,2024-11-09 09:01:20,326.1,9.0,-12.91921,-38.567708
NAVIO TESTE 3,2024-11-09 09:03:46,301.2,8.6,-12.915786,-38.5724
NAVIO TESTE 3,2024-11-09 09:07:36,299.6,9.2,-12.910915,-38.580853
NAVIO TESTE 3,2024-11-09 09:37:24,304.6,6.8,-12.874558,-38.647711
NAVIO TESTE 3,2024-11-09 09:40:56,309.3,6.3,-12.870623,-38.652921
NAVIO TESTE 3,2024-11-09 09:44:14,308.9,5.7,-12.867098,-38.657378
NAVIO TESTE 3,2024-11-09 10:10:06,313.9,1.6,-12.853021,-38.672963
NAVIO TESTE 3,2024-11-09 10:13:16,320.7,1.5,-12.851953,-38.67402
NAVIO TESTE 3,2024-11-09 10:44:57,4.5,0.3,-12.845913,-38.676745
NAVIO TESTE 3,2024-11-09 11:11:06,107.3,0.3,-12.843993,-38.6746
NAVIO TESTE 3,2024-11-09 11:11:35,108.0,0.4,-12.844001,-38.67456
NAVIO TESTE 3,2024-11-09 11:16:45,127.4,0.3,-12.844231,-38.674113
NAVIO TESTE 3,2024-11-09 11:18:06,129.5,0.3,-12.84433,-38.673995
NAVIO TESTE 3,2024-11-10 15:11:46,128.3,5.6,-12.853548,-38.667158
NAVIO TESTE 3,2024-11-10 15:13:56,128.8,6.3,-12.855806,-38.664338
NAVIO TESTE 3,2024-11-10 15:29:56,123.4,10.6,-12.88306,-38.62874
NAVIO TESTE 3,2024-11-10 15:32:05,122.5,10.7,-12.88666,-38.623285
NAVIO TESTE 3,2024-11-10 15:36:16,133.8,10.2,-12.894095,-38.613373
NAVIO TESTE 3,2024-11-10 15:41:47,138.2,10.4,-12.906071,-38.60246
NAVIO TESTE 3,2024-11-10 15:46:44,142.0,9.3,-12.916461,-38.593585
NAVIO TESTE 3,2024-11-10 15:48:12,153.0,9.0,-12.919705,-38.591598
NAVIO TESTE 3,2024-11-10 15:48:22,153.9,9.0,-12.920081,-38.591403
NAVIO TESTE 3,2024-11-10 15:48:32,154.7,9.0,-12.920451,-38.591213
NAVIO TESTE 3,2024-11-10 15:49:12,159.0,8.9,-12.922031,-38.590523
NAVIO TESTE 3,2024-11-10 15:49:22,158.2,9.1,-12.922423,-38.590366
NAVIO TESTE 3,2024-11-10 15:50:12,158.3,9.1,-12.924396,-38.589588
NAVIO TESTE 3,2024-11-10 15:50:32,159.8,9.1,-12.925148,-38.5893
NAVIO TESTE 3,2024-11-10 15:51:44,159.4,9.1,-12.928028,-38.588175
NAVIO TESTE 3,2024-11-10 15:52:12,159.5,9.3,-12.929201,-38.587738
NAVIO TESTE 3,2024-11-10 15:52:32,160.9,9.3,-12.930015,-38.587443
NAVIO TESTE 3,2024-11-10 15:52:44,159.5,9.3,-12.93046,-38.58728
NAVIO TESTE 3,2024-11-10 15:52:54,159.3,9.3,-12.930861,-38.587121
NAVIO TESTE 3,2024-11-10 15:53:23,160.4,9.3,-12.93204,-38.586695
NAVIO TESTE 3,2024-11-10 15:53:33,159.7,9.3,-12.93245,-38.586545
NAVIO TESTE 3,2024-11-10 15:53:44,159.8,9.3,-12.932896,-38.58638
NAVIO TESTE 3,2024-11-10 15:54:23,159.4,9.3,-12.934483,-38.5858
NAVIO TESTE 3,2024-11-10 15:55:23,161.2,9.3,-12.93693,-38.584935
NAVIO TESTE 3,2024-11-10 16:25:47,226.4,0.2,-12.966463,-38.574391
NAVIO TESTE 3,2024-11-10 21:04:33,303.7,0.1,-12.96605,-38.575221
NAVIO TESTE 3,2024-11-10 21:43:34,0.1,0.1,-12.964515,-38.57557
NAVIO TESTE 3,2024-11-11 01:19:34,230.1,0.1,-12.962895,-38.574373
NAVIO TESTE 3,2024-11-11 03:55:33,131.6,0.0,-12.966456,-38.574201
NAVIO TESTE 3,2024-11-11 07:01:33,243.6,0.1,-12.967075,-38.57261
NAVIO TESTE 3,2024-11-11 08:43:34,85.0,0.1,-12.966965,-38.572503
NAVIO TESTE 3,2024-11-11 12:25:33,280.4,0.2,-12.962058,-38.573135
NAVIO TESTE 3,2024-11-11 12:34:33,83.0,0.1,-12.961996,-38.573008
NAVIO TESTE 3,2024-11-11 13:40:34,74.3,0.0,-12.962133,-38.573843
NAVIO TESTE 3,2024-11-11 14:19:33,67.8,0.0,-12.962108,-38.573821
NAVIO TESTE 3,2024-11-11 15:25:34,225.8,0.1,-12.96238,-38.573375
NAVIO TESTE 3,2024-11-11 16:07:31,277.1,0.1,-12.96667,-38.574943
NAVIO TESTE 3,2024-11-11 19:29:53,186.1,10.2,-13.164745,-38.567751
NAVIO TESTE 3,2024-11-11 20:02:42,182.3,10.5,-13.261413,-38.568098
NAVIO TESTE 3,2024-11-11 20:33:02,174.6,10.7,-13.352725,-38.564701
NAVIO TESTE 3,2024-11-11 20:35:23,174.4,10.6,-13.35973,-38.56412
NAVIO TESTE 3,2024-11-11 20:38:03,178.1,10.9,-13.367715,-38.563415
NAVIO TESTE 3,2024-11-11 20:42:03,178.4,10.7,-13.379735,-38.562161
NAVIO TESTE 3,2024-11-11 20:44:22,177.0,10.8,-13.386695,-38.561451
NAVIO TESTE 3,2024-11-11 20:46:53,172.9,10.9,-13.39431,-38.56065
NAVIO TESTE 3,2024-11-11 21:47:02,171.6,11.0,-13.578573,-38.539618
NAVIO TESTE 3,2024-11-11 21:51:12,169.4,11.1,-13.591091,-38.537968
NAVIO TESTE 3,2024-11-11 21:54:12,178.7,10.8,-13.600206,-38.537111
NAVIO TESTE 3,2024-11-11 21:56:42,176.1,10.7,-13.607788,-38.536483
NAVIO TESTE 3,2024-11-11 22:22:12,177.9,10.1,-13.682271,-38.533171
NAVIO TESTE 3,2024-11-11 22:25:12,181.5,10.1,-13.690768,-38.532731
NAVIO TESTE 3,2024-11-11 22:29:13,177.9,10.0,-13.702133,-38.532175
NAVIO TESTE 3,2024-11-11 23:01:31,179.8,10.0,-13.791616,-38.528051
NAVIO TESTE 3,2024-11-11 23:24:00,175.7,9.9,-13.854316,-38.523125
NAVIO TESTE 3,2024-11-12 00:07:31,174.4,9.8,-13.974785,-38.51353
NAVIO TESTE 3,2024-11-12 00:08:51,174.3,10.0,-13.978415,-38.513285
NAVIO TESTE 3,2024-11-12 00:09:42,178.1,9.8,-13.980741,-38.513163
NAVIO TESTE 3,2024-11-12 00:10:21,178.3,9.7,-13.982585,-38.51308
NAVIO TESTE 3,2024-11-12 00:11:21,175.5,9.5,-13.985323,-38.512945
NAVIO TESTE 3,2024-11-12 00:12:02,177.6,9.9,-13.987168,-38.512846
NAVIO TESTE 3,2024-11-12 00:13:22,178.6,10.0,-13.990871,-38.51259
NAVIO TESTE 3,2024-11-12 00:14:22,177.0,10.0,-13.993688,-38.512366
NAVIO TESTE 3,2024-11-12 00:15:02,170.9,9.9,-13.995583,-38.512201
NAVIO TESTE 3,2024-11-12 00:15:22,173.6,9.9,-13.996508,-38.512143
NAVIO TESTE 3,2024-11-12 00:16:31,173.0,9.8,-13.999673,-38.511906
NAVIO TESTE 3,2024-11-12 00:31:11,175.2,9.9,-14.039876,-38.50917
NAVIO TESTE 3,2024-11-12 00:31:51,176.7,9.9,-14.041716,-38.509043
NAVIO TESTE 3,2024-11-12 00:32:32,173.6,9.9,-14.043613,-38.508885
NAVIO TESTE 3,2024-11-12 00:32:43,168.9,9.9,-14.044123,-38.508831
NAVIO TESTE 3,2024-11-12 00:33:11,177.4,9.9,-14.045413,-38.508743
NAVIO TESTE 3,2024-11-12 01:04:30,173.2,9.7,-14.130705,-38.501643
NAVIO TESTE 3,2024-11-12 01:09:51,171.7,9.7,-14.145078,-38.500131
NAVIO TESTE 3,2024-11-12 01:12:31,176.7,9.8,-14.152301,-38.499488
NAVIO TESTE 3,2024-11-12 01:34:43,178.3,9.9,-14.21344,-38.493646
NAVIO TESTE 3,2024-11-12 01:55:32,177.0,10.2,-14.271928,-38.487555
NAVIO TESTE 3,2024-11-12 01:59:01,172.8,10.3,-14.281773,-38.486431
NAVIO TESTE 3,2024-11-12 02:02:42,170.3,10.2,-14.292178,-38.485251
NAVIO TESTE 3,2024-11-12 02:05:11,175.5,10.2,-14.299261,-38.48441
NAVIO TESTE 3,2024-11-12 02:05:32,182.1,10.2,-14.30016,-38.484328
NAVIO TESTE 3,2024-11-12 02:11:23,172.0,10.1,-14.316611,-38.482225
NAVIO TESTE 3,2024-11-12 02:39:52,175.5,10.0,-14.396741,-38.470813
NAVIO TESTE 3,2024-11-12 02:42:22,172.2,10.1,-14.403716,-38.470025
NAVIO TESTE 3,2024-11-12 02:55:30,174.2,10.0,-14.440438,-38.466105
NAVIO TESTE 3,2024-11-12 03:15:32,172.5,10.1,-14.496723,-38.460808
NAVIO TESTE 3,2024-11-12 03:45:52,175.4,10.5,-14.583383,-38.452165
NAVIO TESTE 3,2024-11-12 03:48:43,173.0,10.5,-14.591548,-38.451218
NAVIO TESTE 3,2024-11-12 03:51:33,170.9,10.5,-14.599688,-38.450315
NAVIO TESTE 3,2024-11-12 03:54:33,170.4,10.4,-14.608311,-38.449276
NAVIO TESTE 3,2024-11-12 03:58:22,169.8,10.3,-14.619231,-38.448023
NAVIO TESTE 3,2024-11-12 04:19:52,174.8,10.4,-14.681113,-38.44099
NAVIO TESTE 3,2024-11-12 04:23:52,171.0,10.4,-14.692683,-38.439803
NAVIO TESTE 3,2024-11-12 04:26:31,169.2,10.3,-14.70037,-38.438936
NAVIO TESTE 3,2024-11-12 04:28:51,179.8,10.4,-14.707171,-38.4383
NAVIO TESTE 3,2024-11-12 04:50:11,174.4,10.5,-14.768913,-38.432028
NAVIO TESTE 3,2024-11-12 04:55:52,171.9,10.2,-14.785346,-38.430453
NAVIO TESTE 3,2024-11-12 05:22:52,172.8,10.4,-14.863641,-38.422295
NAVIO TESTE 3,2024-11-12 05:31:03,176.9,10.5,-14.88738,-38.419523
NAVIO TESTE 3,2024-11-12 05:35:13,175.2,10.3,-14.899316,-38.418113
NAVIO TESTE 3,2024-11-12 05:57:23,173.6,10.4,-14.963545,-38.41075
NAVIO TESTE 3,2024-11-12 05:59:33,172.5,10.2,-14.969795,-38.410011
NAVIO TESTE 3,2024-11-12 06:02:33,178.6,10.4,-14.978371,-38.409086
NAVIO TESTE 3,2024-11-12 06:04:42,173.3,10.4,-14.984568,-38.408338
NAVIO TESTE 3,2024-11-12 06:08:42,176.5,10.5,-14.996183,-38.406931
NAVIO TESTE 3,2024-11-12 06:33:20,174.4,10.5,-15.067348,-38.398913
NAVIO TESTE 3,2024-11-12 06:37:01,170.4,10.5,-15.078451,-38.397558
NAVIO TESTE 3,2024-11-12 06:39:42,178.7,10.6,-15.086271,-38.39659
NAVIO TESTE 3,2024-11-12 07:05:52,177.7,10.5,-15.16219,-38.387596
NAVIO TESTE 3,2024-11-12 07:08:32,174.5,10.2,-15.169833,-38.38671
NAVIO TESTE 3,2024-11-12 07:12:12,179.2,10.4,-15.180438,-38.385555
NAVIO TESTE 3,2024-11-12 07:14:22,171.2,10.4,-15.186713,-38.384891
NAVIO TESTE 3,2024-11-12 07:16:42,176.3,10.5,-15.193375,-38.38417
NAVIO TESTE 3,2024-11-12 07:47:52,169.5,10.5,-15.284291,-38.374128
NAVIO TESTE 3,2024-11-12 07:51:52,175.6,10.6,-15.295968,-38.372886
NAVIO TESTE 3,2024-11-12 08:26:42,177.5,10.6,-15.39876,-38.361491
NAVIO TESTE 3,2024-11-12 08:59:01,174.9,10.5,-15.494713,-38.352626
NAVIO TESTE 3,2024-11-12 10:18:31,172.1,11.0,-15.733036,-38.331131
NAVIO TESTE 3,2024-11-12 10:40:01,172.2,10.8,-15.798456,-38.323971
NAVIO TESTE 3,2024-11-12 10:40:21,173.7,11.0,-15.79946,-38.323855
NAVIO TESTE 3,2024-11-12 10:40:31,171.8,11.1,-15.799983,-38.323806
NAVIO TESTE 3,2024-11-12 10:40:41,173.4,11.0,-15.800491,-38.323753
NAVIO TESTE 3,2024-11-12 10:41:41,172.9,11.0,-15.803588,-38.32341
NAVIO TESTE 3,2024-11-12 10:42:21,171.1,10.9,-15.805591,-38.323206
NAVIO TESTE 3,2024-11-12 10:48:43,177.7,10.9,-15.824895,-38.321061
NAVIO TESTE 3,2024-11-12 10:53:01,171.3,10.8,-15.837911,-38.319406
NAVIO TESTE 3,2024-11-12 10:54:02,169.8,11.0,-15.840935,-38.319043
NAVIO TESTE 3,2024-11-12 10:57:01,174.6,10.8,-15.85005,-38.317861
NAVIO TESTE 3,2024-11-12 11:30:22,170.0,10.5,-15.949661,-38.304335
NAVIO TESTE 3,2024-11-12 11:58:52,178.5,10.5,-16.034891,-38.295723
NAVIO TESTE 3,2024-11-12 12:05:50,172.4,10.6,-16.055663,-38.29413
NAVIO TESTE 3,2024-11-12 12:09:21,176.3,10.6,-16.066095,-38.293293
NAVIO TESTE 3,2024-11-12 12:09:42,175.0,10.7,-16.067156,-38.293211
NAVIO TESTE 3,2024-11-12 12:12:52,176.0,10.5,-16.076615,-38.292493
NAVIO TESTE 3,2024-11-12 12:13:11,176.3,10.5,-16.07755,-38.29242
NAVIO TESTE 3,2024-11-12 12:17:31,176.8,10.4,-16.090283,-38.291463
NAVIO TESTE 3,2024-11-12 12:18:02,173.9,10.6,-16.091873,-38.291351
NAVIO TESTE 3,2024-11-12 12:19:30,177.8,10.3,-16.096248,-38.291066
NAVIO TESTE 3,2024-11-12 12:25:01,171.4,10.7,-16.112396,-38.290185
NAVIO TESTE 3,2024-11-12 12:26:42,172.8,10.5,-16.117313,-38.289603
NAVIO TESTE 3,2024-11-12 12:27:11,173.5,10.5,-16.118735,-38.289418
NAVIO TESTE 3,2024-11-12 12:27:31,171.9,10.6,-16.119711,-38.289286
NAVIO TESTE 3,2024-11-12 12:27:42,170.1,10.5,-16.12025,-38.28921
NAVIO TESTE 3,2024-11-12 12:28:31,173.5,10.4,-16.122648,-38.28892
NAVIO TESTE 3,2024-11-12 12:29:11,174.0,10.5,-16.124596,-38.288678
NAVIO TESTE 3,2024-11-12 12:29:31,170.0,10.5,-16.12557,-38.288548
NAVIO TESTE 3,2024-11-12 12:39:31,172.5,10.5,-16.154845,-38.285178
NAVIO TESTE 3,2024-11-12 12:41:51,177.4,10.4,-16.161666,-38.284553
NAVIO TESTE 3,2024-11-12 12:45:31,176.5,10.6,-16.172481,-38.283918
NAVIO TESTE 3,2024-11-12 13:11:23,167.2,10.6,-16.248435,-38.276508
NAVIO TESTE 3,2024-11-12 13:13:33,163.8,10.6,-16.254615,-38.274753
NAVIO TESTE 3,2024-11-12 13:15:41,162.8,10.6,-16.260641,-38.273021
NAVIO TESTE 3,2024-11-12 13:17:52,162.4,10.4,-16.266823,-38.271318
NAVIO TESTE 3,2024-11-12 13:31:50,148.0,10.7,-16.303375,-38.251816
NAVIO TESTE 3,2024-11-12 13:34:12,149.1,10.6,-16.309353,-38.247985
NAVIO TESTE 3,2024-11-12 13:37:12,147.8,10.4,-16.316903,-38.24301
NAVIO TESTE 3,2024-11-12 13:40:13,148.4,10.4,-16.324441,-38.238125
NAVIO TESTE 3,2024-11-12 13:45:12,154.6,10.4,-16.337081,-38.23034
NAVIO TESTE 3,2024-11-12 13:55:21,186.0,10.1,-16.365898,-38.225345
NAVIO TESTE 3,2024-11-12 14:23:03,195.6,10.2,-16.44352,-38.24099
NAVIO TESTE 3,2024-11-12 14:29:02,191.8,10.1,-16.460375,-38.244525
NAVIO TESTE 3,2024-11-12 14:34:21,193.5,10.2,-16.47525,-38.2477
NAVIO TESTE 3,2024-11-12 14:36:41,191.3,10.2,-16.481741,-38.249145
NAVIO TESTE 3,2024-11-12 14:50:32,176.7,10.1,-16.521003,-38.248633
NAVIO TESTE 3,2024-11-12 15:17:22,176.4,10.4,-16.597656,-38.242558
NAVIO TESTE 3,2024-11-12 15:19:53,173.9,10.3,-16.604841,-38.242003
NAVIO TESTE 3,2024-11-12 15:22:11,175.2,10.3,-16.611563,-38.241465
NAVIO TESTE 3,2024-11-12 15:26:42,171.0,10.4,-16.624481,-38.240423
NAVIO TESTE 3,2024-11-12 16:18:21,180.4,10.5,-16.77551,-38.227443
NAVIO TESTE 3,2024-11-12 17:51:31,179.0,10.4,-17.051918,-38.21746
NAVIO TESTE 3,2024-11-12 17:55:11,177.0,10.4,-17.062573,-38.216653
NAVIO TESTE 3,2024-11-12 19:35:42,173.5,10.4,-17.358885,-38.192465
NAVIO TESTE 3,2024-11-12 19:44:42,176.4,10.3,-17.384638,-38.190163
NAVIO TESTE 3,2024-11-12 19:47:12,172.6,10.1,-17.39175,-38.189563
NAVIO TESTE 3,2024-11-12 20:08:41,173.9,10.3,-17.453263,-38.183605
NAVIO TESTE 3,2024-11-12 20:13:32,171.5,10.5,-17.467223,-38.182211
NAVIO TESTE 3,2024-11-12 20:18:22,174.7,10.6,-17.481181,-38.180701
NAVIO TESTE 3,2024-11-12 20:47:02,176.8,10.1,-17.563425,-38.173023
NAVIO TESTE 3,2024-11-12 20:47:43,175.9,10.0,-17.56529,-38.17289
NAVIO TESTE 3,2024-11-12 20:52:32,171.2,9.9,-17.578708,-38.172001
NAVIO TESTE 3,2024-11-12 20:56:32,176.2,9.8,-17.589831,-38.171275
NAVIO TESTE 3,2024-11-12 21:21:51,174.8,9.8,-17.658685,-38.166701
NAVIO TESTE 3,2024-11-12 21:25:23,177.4,9.8,-17.668301,-38.166061
NAVIO TESTE 3,2024-11-12 21:30:42,176.9,9.8,-17.682953,-38.165131
NAVIO TESTE 3,2024-11-12 21:30:43,176.9,9.8,-17.682953,-38.165131
NAVIO TESTE 3,2024-11-12 21:52:12,176.2,9.7,-17.742345,-38.16124
NAVIO TESTE 3,2024-11-12 21:59:32,174.6,9.8,-17.7626,-38.160031
NAVIO TESTE 3,2024-11-12 22:03:13,179.4,9.8,-17.772696,-38.159463
NAVIO TESTE 3,2024-11-12 22:25:43,178.7,9.7,-17.834916,-38.155941
NAVIO TESTE 3,2024-11-12 22:30:12,176.6,9.8,-17.847291,-38.155178
NAVIO TESTE 3,2024-11-12 22:38:11,173.8,9.8,-17.869286,-38.153826
NAVIO TESTE 3,2024-11-12 23:04:31,178.7,10.1,-17.941835,-38.149498
NAVIO TESTE 3,2024-11-12 23:14:31,175.0,10.1,-17.970006,-38.14788
NAVIO TESTE 3,2024-11-12 23:19:51,178.8,9.8,-17.984883,-38.147158
NAVIO TESTE 3,2024-11-12 23:22:12,179.3,9.6,-17.991318,-38.146903
NAVIO TESTE 3,2024-11-12 23:43:11,178.3,9.9,-18.049783,-38.144765
NAVIO TESTE 3,2024-11-12 23:56:21,177.4,10.1,-18.087005,-38.143676
NAVIO TESTE 3,2024-11-12 23:59:12,179.4,10.1,-18.095056,-38.143461
NAVIO TESTE 3,2024-11-12 23:59:32,178.1,10.0,-18.095998,-38.143438
NAVIO TESTE 3,2024-11-13 00:01:32,177.1,9.9,-18.101623,-38.143286
NAVIO TESTE 3,2024-11-13 00:02:51,180.9,10.0,-18.105355,-38.143231
NAVIO TESTE 3,2024-11-13 00:03:20,176.7,10.0,-18.106715,-38.143191
NAVIO TESTE 3,2024-11-13 00:04:12,180.1,10.0,-18.109115,-38.143143
NAVIO TESTE 3,2024-11-13 00:05:01,179.6,9.8,-18.111401,-38.143115
NAVIO TESTE 3,2024-11-13 00:05:12,176.8,9.8,-18.111963,-38.143096
NAVIO TESTE 3,2024-11-13 00:05:41,179.8,10.0,-18.113321,-38.143078
NAVIO TESTE 3,2024-11-13 00:06:20,178.3,9.9,-18.115143,-38.143048
NAVIO TESTE 3,2024-11-13 00:08:52,176.7,10.1,-18.12227,-38.142923
NAVIO TESTE 3,2024-11-13 00:11:10,180.7,9.9,-18.128846,-38.142823
NAVIO TESTE 3,2024-11-13 00:12:10,183.4,10.0,-18.131661,-38.142775
NAVIO TESTE 3,2024-11-13 00:21:42,178.4,9.9,-18.158566,-38.142418
NAVIO TESTE 3,2024-11-13 00:53:31,211.4,10.8,-18.245735,-38.158733
NAVIO TESTE 3,2024-11-13 00:56:31,211.4,10.9,-18.25316,-38.164043
NAVIO TESTE 3,2024-11-13 01:07:00,211.4,10.8,-18.279685,-38.182158
NAVIO TESTE 3,2024-11-13 01:09:33,211.2,10.8,-18.286041,-38.186371
NAVIO TESTE 3,2024-11-13 01:37:32,217.3,5.3,-18.328166,-38.21618
NAVIO TESTE 3,2024-11-13 01:41:31,216.2,5.2,-18.33301,-38.219758
NAVIO TESTE 3,2024-11-13 01:42:42,211.5,5.3,-18.334435,-38.220781
NAVIO TESTE 3,2024-11-13 01:48:21,210.1,5.4,-18.34134,-38.225715
NAVIO TESTE 3,2024-11-13 01:50:51,206.4,5.3,-18.344463,-38.227836
NAVIO TESTE 3,2024-11-13 02:17:11,209.0,10.8,-18.386486,-38.255246
NAVIO TESTE 3,2024-11-13 02:22:22,210.0,11.2,-18.40026,-38.263773
NAVIO TESTE 3,2024-11-13 02:43:12,211.8,11.3,-18.455923,-38.297943
NAVIO TESTE 3,2024-11-13 02:50:22,208.7,11.3,-18.475271,-38.310016
NAVIO TESTE 3,2024-11-13 02:54:02,211.2,11.0,-18.485001,-38.316103
NAVIO TESTE 3,2024-11-13 02:57:41,211.7,10.9,-18.494583,-38.32223
